trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
98342,59949,92683,79453,11777,88893,63104,84038,18536,6,42829,84161,60639,80651,9030,27886,39,52153,32283,90729,60575,23105,15747,55852,75082,71166,65595,83917,80176,35623
55436,24516,23185,63996,94327,23568,86877,90398,26535,63721,43651,54369,62586,67043,9581,21790,74268,89419,12385,62622,28155,14942,85954,36298,67015,21756,35149,5826,58294,70829
94511,74270,80205,37309,9631,79287,85725,78845,67121,59191,91101,51388,81688,25965,86966,35873,90926,70318,50542,96628,98526,73461,98055,20495,16197,44787,97613,23139,29361,45707
6744,16938,98016,25073,26752,49165,17044,81204,33706,30548,22984,11251,99664,93078,5265,84059,84649,74252,1943,32459,31885,38207,94041,44254,71452,3906,63038,27174,62644,1846
37701,18294,27521,55984,17962,2484,23767,21485,57064,37988,61142,48919,18,41231,67322,97605,81498,19181,82372,7428,84778,40676,87737,46852,17923,46462,21984,23447,91820,46669
78697,90410,45684,47122,70667,13712,39136,73553,59547,27114,70597,33211,29069,54190,74972,58954,55854,63614,95930,81467,16420,69644,72929,72705,62285,44693,74943,18270,73265,66275
40954,86396,49052,63684,61612,55638,51873,39865,2947,35313,98447,69132,54660,87709,69780,29798,23896,89290,72776,86468,40605,38466,77487,29674,19252,27501,91701,54497,70474,603
46091,7906,24141,40611,83042,97677,86741,65114,99153,62320,27781,90202,62756,74840,8243,99629,70155,78842,9844,514,47203,38231,92884,13636,62870,95748,93933,32142,10152,33895
13580,32753,51659,31329,36247,21863,69803,67497,17034,87506,97066,91687,83447,31331,41559,75493,6912,8298,49742,3754,30433,41994,7980,12911,39449,101,26036,71772,42731,85594
75749,7395,69633,55516,37663,89456,25074,40812,96904,20572,53621,66371,63337,14300,11196,99242,90516,96130,44634,99207,42603,70474,64800,89489,73694,51466,40688,63205,62096,92873
66508,54536,38385,41683,35673,8522,1026,45935,8638,61731,8111,20991,17916,21236,63602,843,24373,64587,94001,64891,42680,18425,51884,4486,55289,57713,97003,24271,41124,99186
27885,58061,24809,90702,88879,13212,9277,53707,40394,76229,54355,95611,57234,7673,80008,40440,71795,98494,27868,20875,12411,68704,68260,98732,397,86469,60985,24816,59302,5046
20281,12501,55858,18613,31616,17020,96875,80201,98432,70076,79407,44456,96531,97341,45331,10877,47573,77872,24875,1402,58580,48303,17445,51589,6179,70900,53856,7525,92981,35003
86080,87930,46004,77723,89418,13535,74671,84551,50079,57134,21263,58085,89776,58078,5568,29546,19520,14375,63452,3445,65880,74661,17525,47918,24411,60954,56109,90442,82854,72972
63202,36127,29108,18376,42209,10020,89830,57445,65096,72148,40368,88317,41352,44100,17734,61167,59780,95559,67101,72031,65706,74426,15158,21771,35848,11051,20573,38313,52477,73422
29393,52145,22546,27392,145,28569,78892,55242,8294,81269,95097,7327,90627,78772,46384,14887,48837,45949,33156,89527,95313,75515,4187,34206,8802,54834,38932,87557,41362,94485
14185,90314,20559,4796,622,3757,43890,82952,59544,47526,78323,17650,93962,16812,58139,33428,9828,18957,52915,98070,53623,73231,36378,13332,37501,78408,53279,65257,97230,52150
45891,2547,7504,94515,85424,23713,56215,65717,41481,509,34113,63658,23416,68385,34254,65364,92556,61130,61844,86486,50810,57481,80091,11143,90439,50763,54225,7792,61335,83474
72911,49981,50177,37939,46163,50688,88075,38347,73079,48740,67702,94044,58557,24389,88327,60326,85526,82917,53436,41162,46600,84042,80554,38774,31160,34844,58073,26631,21829,76539
48177,29575,93976,34938,72232,12650,37740,42780,76085,46731,60973,90956,16822,97437,63872,88271,82271,66290,97513,94890,46741,80324,56266,61142,59097,43110,30800,89911,90792,2093
15059,77070,74659,24098,96184,8397,36422,94971,48984,21100,8200,86041,17278,53356,61652,93911,52542,63777,65853,54192,58547,55911,96457,66980,13985,46821,90700,3061,69168,4985
99957,85785,81168,22301,2892,73193,60279,9766,98801,38639,49085,95686,28579,38437,7749,29165,47951,55639,6662,52436,31612,73723,29570,44555,30854,47623,26741,62782,26559,44192
36513,98381,71854,84019,86340,63115,48329,11716,72188,34078,69532,36284,62212,71764,12253,84470,61838,1178,15876,62815,3418,82165,75625,92113,12836,16193,34671,21356,80743,45906
75249,41299,57364,15419,90570,98103,74003,78211,92417,58338,10162,81235,10423,41515,94930,60087,45346,10123,13049,52387,10111,78040,5234,39755,52688,30120,71527,10531,14936,42793
29644,66968,63240,7360,52013,2288,91572,63179,61448,59347,27413,38586,63219,96737,61552,35378,88774,61845,33625,30922,89727,37160,9980,6953,67062,22294,133,98357,86679,45022
56245,65080,91253,43282,48084,16083,70973,37702,36287,73192,41687,19395,15202,43382,7966,28227,97891,8124,92705,35554,92585,96736,43812,91669,470,33054,95789,57215,20700,14309
73527,46473,40764,72068,42241,22655,48581,16760,38657,43977,72391,92109,18893,93515,1496,8711,9078,46740,65136,8077,93504,44046,47446,68932,16770,54716,7863,50412,68271,73688
81491,19189,55412,94289,15862,43747,28403,80447,70422,94835,73837,93444,525,99905,80150,40918,8514,78708,9729,28734,92176,46212,87765,31216,30924,27067,31314,28298,34679,80397
80423,71107,85843,20390,28184,87803,12375,9875,18762,15252,10487,75406,45594,30911,29654,50198,84442,79247,51635,4279,18963,7746,59288,34361,11144,62657,92705,25885,72727,53719
88471,24180,4765,52892,64503,96239,57124,84345,50967,37448,99609,51972,92966,61175,62684,25647,71292,41252,64382,83402,5868,46552,4252,94917,2596,32096,13338,96858,40326,82873
84240,18640,1424,37222,21535,17158,64370,30058,18581,1413,56984,52848,43209,95133,18941,31385,53296,50234,61381,53225,24949,69917,82037,8308,60991,3003,71758,92640,92805,74543
72973,6162,74584,61577,11436,92021,92542,40474,12052,14110,87958,1996,91349,53118,86278,45313,77827,14391,6531,78490,44417,23932,94094,52526,32900,71948,58556,92244,61618,87739
3442,81716,19764,14800,23091,17248,34930,21008,58209,75420,42234,77357,1092,20287,13217,37317,32798,87000,29334,93198,67208,12497,17526,89617,98868,19825,96598,53509,83428,2212
79823,64942,25287,3897,47044,36534,42794,42496,34790,83419,33676,94452,41000,7,12255,56571,40443,93678,36499,60086,83171,60704,8392,27172,72205,13933,43112,86076,46141,66981
86224,26296,69655,2088,86444,29379,18231,49681,35389,39378,633,37805,94459,78973,4364,10836,33793,55176,48645,88482,14420,7153,59556,68141,731,39651,48060,30980,45988,58749
90895,75390,97838,45572,68578,18177,54620,79448,74512,13447,2995,6937,21737,91962,6943,63156,51016,79513,52635,46850,44713,25609,37038,16454,91160,50137,35973,43479,58747,22962
35055,13010,37464,99054,26823,6742,34523,67588,69088,97459,89097,44524,20897,65167,12771,47620,25947,20453,17361,39076,76058,18728,90856,64217,996,20879,41895,75946,61028,83900
3795,59493,63158,40631,38106,50836,5657,65389,82115,51375,95436,37701,30807,14449,36772,72350,57871,16646,70815,69785,12806,63984,67920,12710,55848,41246,33905,78576,16942,51309
23648,18189,99010,14649,84563,20810,30244,3695,68864,33036,60894,74702,45005,44020,1037,72420,203,19233,83285,27091,25505,12066,4741,46380,52204,47876,18928,32133,31074,26631
35819,55950,85098,69969,64243,54938,93998,61418,50687,76081,93516,28184,5155,86010,79167,24184,39725,39480,97035,40492,17701,75062,56992,59077,36954,62921,12120,88312,11986,96548
92105,44934,31233,42663,22285,72583,81786,32115,71280,21927,71317,93037,48981,9872,12290,7335,84600,8162,43640,81456,37686,51051,22266,32200,31166,36171,14244,25870,43222,79750
99931,68800,6196,61123,35786,3827,80567,74398,87753,11044,67508,6338,77605,93753,3408,85417,51247,51332,20767,99119,79286,57668,90052,90415,6848,77617,16710,55805,95060,19552
40500,86350,70976,38456,76454,9519,74265,56096,31677,29849,5775,3940,74211,6260,93929,44872,28795,24033,10412,62186,67816,54531,26685,28820,22099,14996,15101,85856,92606,51858
44542,85633,28414,66931,83982,31994,63305,29952,40317,81956,99336,85524,87565,22001,68457,18025,98276,13175,16969,37452,40203,54628,38807,41672,70018,64314,29531,86737,18361,46770
46010,35010,15557,18691,41055,88700,66863,78016,233,25066,73678,81909,97990,82221,46662,67455,22037,12793,81193,59756,45889,87902,89902,64847,22341,27420,61379,52973,37398,81817
801,87492,20026,90786,8518,91177,87376,50076,53944,54887,8392,32013,14550,78141,27335,71258,77401,863,87455,4540,43814,78681,74488,18864,52170,59897,45073,80352,23913,45791
23778,15525,15012,91882,14197,66044,24723,1521,11475,47946,56201,48450,94995,68709,85568,41274,83223,78806,62086,24922,38973,23241,91460,78047,96859,84797,68211,13444,33086,189
18777,82933,50153,48090,8004,55923,40886,26383,18273,22184,61608,21889,11197,69011,24264,9152,29237,33135,91592,73260,53334,42887,20488,68894,3321,18671,90615,40700,45679,27671
74229,69746,48283,25067,89020,66631,92892,14736,28226,46605,85005,29612,81564,87138,10521,64973,51005,39309,52143,10000,56298,82297,38745,14029,67820,85007,20460,79490,13667,55176
86160,94205,96538,59364,50666,82301,15575,53973,2441,50419,83973,88811,3067,8383,3886,16864,28084,61219,44983,89053,38631,85916,41280,34353,7449,66150,1411,24694,18439,30313
52532,16665,19378,61567,2395,78501,88081,96788,20999,27337,16050,79997,50921,91398,39550,42847,11143,476,18705,1065,70914,53372,23304,74280,88181,48710,45884,30629,8128,95485
9121,15039,1969,47127,85836,8298,35521,77958,18460,24984,10374,44607,85223,63577,56188,41872,31862,15505,74760,28877,52498,74922,57833,88833,74612,30477,30690,20480,87803,90484
18596,14486,64787,35151,3138,46420,6711,79376,92485,81527,82001,30143,34133,99968,24332,12248,7640,14254,93736,11731,51120,39602,12948,48610,50968,83601,756,7688,99356,88242
97121,81175,62850,32469,13235,31824,59124,24501,60198,11098,18511,60204,67798,47624,84728,18958,10039,41178,46946,55385,52635,83604,77014,53890,44663,81492,13389,14374,99675,98695
82992,6856,88616,34235,8812,46753,80069,10091,82108,81260,85625,76786,61695,67493,78426,17476,1628,84603,70406,24190,1271,41127,99624,30665,40394,40975,51491,90722,34338,9640
4019,6421,10390,88863,62067,34916,21083,97490,22994,19019,23512,93916,53852,30915,26739,8312,512,91137,25066,4059,23192,65435,28884,23658,40557,20572,8874,12200,47889,61276
12027,73614,33954,96238,49238,24683,71581,90038,41063,42025,50026,45415,53097,29181,52320,25289,84289,19148,56832,92887,57297,32444,29765,63038,46125,46902,43163,37224,51153,12754
97795,50131,97273,66464,46140,5797,45545,4331,40489,21245,94864,54678,20627,27269,59038,90141,91402,60020,1523,85108,67900,75039,44409,56570,82674,93269,40078,29198,9664,36812
69532,21765,69333,64598,6637,40054,29709,67187,52227,29303,33447,53616,22111,34900,42298,39303,66090,39745,98476,18966,93476,79213,66736,79219,14394,95908,10722,18563,69315,87356
28198,21735,25587,8747,68539,5839,71180,96732,1189,44432,51993,86096,43239,62423,10090,14125,11565,49273,13393,89423,31154,88637,58974,40281,80259,71698,65702,96288,60598,54122
49309,98730,15590,53611,61621,23234,3560,51496,44871,80801,28014,62709,47284,66851,83570,98768,44523,59881,78140,66040,51269,82513,31042,57128,81106,20944,12366,97650,42322,26776
55029,93903,2787,44386,27629,7754,86035,14701,40233,22845,25856,59530,47832,2704,59215,30704,79621,44112,7108,45704,5601,94715,59049,33638,47472,91162,16913,4289,60864,93294
59461,30530,31187,18590,1924,68611,24259,26531,73257,56539,35454,11838,45598,61097,36533,95653,65712,66450,8675,99887,93474,71589,22719,78875,95139,5223,31484,51067,19576,78692
44682,84492,24824,61384,30485,40800,52175,26500,82129,81237,86477,82550,75133,58975,74294,30507,53648,39907,26915,90250,51699,98803,83544,88574,27009,16543,4745,60378,86558,897
20632,6039,14639,8909,79421,40339,91064,14795,35262,91686,14083,15838,26064,39841,79786,499,27663,97127,18027,92225,59128,37908,30069,1388,50603,49221,17573,99531,99186,43756
48504,22211,32197,92858,1932,57271,73690,89861,84845,15729,67276,88223,98801,6761,77285,74761,59064,87196,7774,43806,66643,68686,58618,68155,21069,90379,45200,12786,25681,31021
40847,65746,66047,32559,42749,94030,6310,71717,71586,47098,86012,51297,99617,53074,28037,81358,95073,44791,45051,66233,91301,21023,12332,55843,19390,69557,55241,38217,60059,30523
94582,2434,39732,89336,53623,44597,8807,51246,73934,20152,10236,14142,12947,83852,53160,50017,72809,17826,22787,33814,48727,27113,86348,95782,45879,78853,31656,73476,42789,62747
42518,12882,54118,44932,83911,6174,90718,22328,58316,79934,23232,14599,32995,84857,61979,85709,94144,69872,20814,56645,568,67403,83027,34837,99333,90825,62724,57038,5458,82722
74396,30077,10787,45743,63877,48180,21899,30916,71343,40936,26720,10480,13371,76706,85737,8991,15269,8861,65689,25255,41629,61757,90408,1342,3725,64557,56737,29516,96043,92403
78149,23064,76794,25064,17717,97536,13041,62752,76986,4998,21274,40665,31499,67918,41073,70303,80847,43660,25607,84123,63908,72958,53077,27799,90890,30391,78108,60757,1929,23118
11136,24011,96520,46155,30378,85117,93222,4948,51749,16129,4170,35860,96632,22109,92384,96078,91151,2142,58183,8355,82132,39118,21639,14951,50946,24224,71858,67165,57159,94171
6896,12017,52286,11089,46805,78815,69228,71650,52394,78910,50074,99436,16689,86428,91521,43578,41115,80082,45942,93721,32319,35326,70853,24831,80792,64381,70738,66065,93661,14825
20393,29360,72675,82175,217,32984,6752,68211,90083,16168,26106,23733,54207,55422,77151,23837,65796,35904,52861,60698,39802,12537,81164,93086,63688,31957,55561,97186,49507,49021
20633,62728,84498,74617,18123,83521,53260,97423,1308,8490,89214,91619,95933,76602,86287,99792,64545,69247,7218,9052,66721,18937,19460,32353,30133,79921,8771,33358,70071,31721
98886,96395,54787,3769,12475,23994,16198,24914,95109,18767,53013,37737,94742,48264,51685,76955,28321,95979,76842,20972,59946,30631,75092,93538,68653,96324,23846,29031,78369,86157
80982,57704,22585,40672,7308,68193,54420,35499,51874,68921,9618,64015,97192,11744,2811,13375,2653,22356,8756,76506,27061,67577,36787,33435,7177,51536,36084,42020,70832,58268
6523,51059,28583,95338,7136,82267,96333,42579,81551,95478,69586,80339,17357,53610,21880,1547,83638,27674,29728,56689,91172,6023,11233,4321,85188,71507,75786,47700,9273,20512
88339,45389,7476,37786,51018,21435,74749,66132,17704,87470,31916,8186,80381,92264,88136,5559,56527,31788,62035,54241,20146,31873,74994,98030,85428,72206,5105,85272,55663,72988
10694,65051,63350,37365,21367,24972,96069,79024,9947,16891,61739,36916,23746,74805,58987,81936,15248,45283,59872,38543,83913,39369,79226,8599,13976,61009,36452,83405,11244,9667
35666,96679,43197,60128,49347,81161,71632,77246,23720,17957,65467,75928,13591,59342,65017,75561,51247,83434,78802,20809,57103,82963,97751,40723,62485,65060,23109,88831,90953,53
58080,82166,12737,1682,2674,3161,44529,44416,23970,43553,39543,6850,71986,32313,86892,8452,90559,85470,21938,50503,18781,53298,98378,25238,91303,20617,81635,5311,6920,65115
86762,48352,9732,52901,33658,69798,3967,18154,64992,45930,45341,97795,40844,71757,22484,61174,77970,32757,69742,94554,25518,8929,24202,66647,3556,79287,52040,93435,486,43771
55577,15792,78669,87195,63535,98447,93122,70899,51147,34789,85486,60884,24875,53571,24885,1631,23990,89263,90393,63759,54354,11307,17421,51040,17412,45100,72733,40798,33787,54382
63657,72481,95645,30543,32970,61036,52783,95897,63118,20529,21760,25053,24721,36249,59195,7801,23918,33835,91370,15886,60736,22669,68435,28030,39275,9041,17079,597,25943,90437
79571,78762,66042,51410,30358,30145,77542,49593,43356,18022,83952,5179,5874,65583,67800,28298,83998,22183,53391,45657,96510,31737,90495,89708,31952,99456,31135,75831,92346,65799
57940,25466,49433,25773,10451,34028,93747,95985,89230,99067,82356,21922,45244,11878,9770,30383,18311,8917,17618,18932,54796,32485,49654,94498,23816,11084,79075,32722,80038,374
54288,55399,52655,57298,99532,54733,17183,9936,25973,6295,79834,27014,1375,58301,45460,26172,8335,61224,17375,70341,98043,81465,73350,6977,48016,58547,35660,94013,37555,83224
35805,39510,95539,62128,32625,62939,31139,98323,80463,2021,29476,57429,8224,85897,35233,13737,95397,715,68550,67413,30547,80729,5466,4627,51909,69929,30437,42613,67558,44996
28256,19061,77776,86537,58137,703,25999,39539,2512,31619,54397,63687,77736,58000,61250,62479,65074,82403,64927,54107,62409,13553,74525,72027,87043,80011,70924,79976,70895,68776
98952,2028,26517,12579,63482,98879,76508,72230,20907,27321,61742,17442,6818,37018,4042,96511,11179,23800,49532,93692,77234,57995,68478,29990,50147,78011,84409,67075,33333,28902
67155,68961,36979,88983,34254,85893,41208,71821,43161,95421,69106,13298,15944,64767,64702,62397,58200,69264,98168,86516,56831,62893,43811,50925,95114,68178,81361,7424,98231,80693
14919,28286,52884,65844,70373,6846,53468,8734,11114,77166,51226,11647,54169,40035,39624,10599,4136,30814,17991,4160,49389,22112,48541,74314,21869,13598,15993,75385,25660,31353
45243,94781,68665,8180,6716,44715,39277,59430,61940,30947,74354,80872,45948,25901,78006,46137,79439,99253,50313,78140,63735,59821,87957,48660,91359,10697,86551,86508,35328,13971
56350,58957,3124,4294,68940,80908,88590,66449,76126,66865,35849,41727,43612,43214,81368,56199,4354,27930,88077,26753,65482,37698,21674,18505,72578,7465,60168,12356,18717,50223
14535,70334,66232,75421,68904,53345,47730,34357,18932,93789,13396,12805,89238,63754,15325,59625,88313,98435,59260,79009,61130,46897,88481,11631,22422,91984,33410,10287,98911,2121
37126,91332,50251,49830,32507,12164,29805,91179,58618,46144,54463,83155,8506,41889,1320,62645,29312,32081,31981,83789,58746,59477,53675,29432,10618,17002,38513,54709,60184,20032
88896,88782,31762,7077,62419,9941,75430,2147,43995,52754,17521,54244,146,12702,91841,31803,7934,61772,93322,53533,46259,23627,51048,93321,81231,71669,7351,48225,45185,30322
88931,32733,21206,34418,50323,81440,50570,65696,65938,45321,22536,23640,39216,69164,70700,82885,77989,28148,81889,30197,73454,84939,76018,16242,83425,14508,6715,18081,11519,26053
77744,83797,93103,66569,91252,44815,97912,65301,44536,86061,54964,28209,39769,92625,31578,92171,9810,42663,69187,69147,59748,86113,91832,95669,68255,76781,66237,50830,88110,24050
63784,52154,95884,5800,80847,27357,38122,64693,10105,26015,58895,34790,28762,65805,14237,18712,44458,43435,39528,33360,61766,86942,69848,9441,31898,36154,82827,11683,16533,62621
69067,77379,60059,83767,54632,34040,57151,48952,51760,54705,48811,49467,65217,8695,68628,12972,40267,79777,30003,23978,39302,8190,12306,8938,99941,19948,69520,80160,27659,34759
87443,69113,51365,98153,44310,44829,39191,57590,92286,96631,58231,34088,73286,74748,86066,25124,12272,91159,45538,23077,66309,9985,13116,31203,84430,89556,22591,61213,95610,37314
40426,21534,70551,48953,2512,90862,65125,63333,85357,39530,51094,35420,78345,51986,51192,5974,6769,30726,83846,40428,27699,96973,83478,72863,62190,88942,20470,17885,15690,68975
5953,49390,38084,85188,90543,15822,83143,97269,66307,40786,13234,30829,34712,84559,40823,50094,98242,73858,30362,47891,77833,90454,64785,75444,48620,4331,95292,17413,34971,93288
28904,43741,54740,27718,71324,81593,96633,7696,69924,17499,9723,35798,98326,94436,45390,24312,90510,72318,38233,136,73722,38101,4243,85053,60181,83017,79247,40194,51105,43945
51808,54769,32198,92070,97980,19923,78966,96220,75206,20791,61309,84542,46755,10777,7826,29557,2214,16015,10230,14894,9417,53653,99457,51328,60975,15620,57365,33302,49394,29171
78555,34828,20728,77825,73360,78065,63790,82861,36412,44910,84757,19421,79852,66183,91818,65984,84424,1409,85295,52515,13208,21537,11096,39965,30032,91162,18785,79371,9492,71686
7181,43953,71818,8443,26197,59066,6223,74101,95061,93423,5437,58048,6164,4928,31072,67256,50768,13218,67552,66358,7765,74716,61111,98702,10422,78227,18277,8277,91368,85803
1008,57990,2464,78228,77215,49626,28091,63878,25008,80485,61562,20356,28881,52330,33566,21925,4435,51298,79100,3739,93189,82012,51731,34430,68862,33921,82848,32179,54914,61807
26795,98818,74916,75072,44813,76202,93289,37976,36239,476,47171,64508,27785,74717,23285,37054,91366,21407,45385,72595,77359,50589,54473,24679,57957,33972,61994,32897,47535,78169
39508,1041,55692,43110,6037,44036,71216,59593,57011,77956,38284,31180,23613,40952,77201,80841,60962,51638,99290,28229,3329,95924,63916,88436,40867,56907,11171,25170,6541,4564
27687,93341,55318,42547,32267,26506,84418,63137,97867,48822,43628,95687,28654,69623,49448,6867,82138,52997,80949,54548,77566,91538,1508,14260,2313,73612,14808,42775,75948,86771
17988,77553,28768,35875,3480,33788,97751,51424,86383,76914,59445,94980,93394,22409,56243,66285,83239,33503,98102,9538,32219,85429,24018,5978,79201,3082,10790,26356,50107,59734
33492,71374,33048,3185,8677,35961,27700,47780,59500,20012,59214,13609,43089,68654,21763,98240,60623,18825,62884,30699,56843,62723,34847,14092,82042,59444,82063,62046,85962,23061
37939,90164,96245,2365,37364,88131,43772,88599,68796,22229,61409,38886,99827,97291,28351,6096,98715,29154,13361,50049,38525,58344,39997,35927,1441,55719,44039,42731,28204,55794
43008,65728,62509,51586,32041,59980,78650,9158,87499,3753,85603,48276,42647,2711,6479,20393,9894,85941,23590,6041,31413,99575,4954,97475,82247,49932,82345,80359,32356,16634
15727,78793,97603,83382,54022,32764,30733,30561,93455,47667,52336,50747,88506,76914,39628,41293,2753,9850,62010,16971,66053,48615,91225,84245,58632,95318,89024,72173,64553,80912
1014,2406,43576,6484,97402,63203,15079,91644,22379,22274,73576,8178,47385,66224,97431,69825,55120,56996,19643,8731,51722,22385,38858,66101,2846,70516,31716,57647,67961,1310
65194,87651,82451,26496,45109,23251,4612,32211,62405,18404,53974,66461,23294,44204,86945,80062,22036,94838,90629,82015,88520,49221,9459,64814,37983,4550,337,86726,40565,74028
97913,21290,83445,24150,59619,75267,90215,95730,95115,74598,7443,18905,82561,3432,78380,23763,82999,1040,86076,7349,97674,96841,43332,32575,20980,44053,23195,34927,96810,21096
56447,82851,89298,81716,21384,53648,89639,45863,53235,37075,44411,56143,93983,6615,37371,70045,1733,79315,25103,31982,35406,57947,33334,24939,92717,18068,73171,87152,46523,17358
23029,98193,12996,19206,95795,50915,43094,23089,67272,93493,57060,1517,41475,93571,52139,37430,59277,10513,96867,60239,23009,11100,58006,13489,1403,95726,93794,65558,21151,75229
16933,54379,94914,98003,73557,25991,94006,40498,83534,94164,81642,29388,99018,77360,88582,10806,46873,34972,92664,35705,19376,35779,43363,86163,96763,38883,65964,22201,86879,17372
49835,88801,91270,18471,48290,4614,31092,71126,97002,58073,50214,91738,42168,9962,17726,48414,22885,45777,93995,19365,66131,49870,36243,80536,65864,86923,64291,5279,25224,29295
69807,81134,35529,772,71666,42412,95708,2732,89621,85849,44312,47951,49124,66578,67782,64999,60193,94723,3272,59803,47921,70311,81403,79481,35695,2538,84847,43751,28783,78451
92232,29680,54689,79164,40516,5829,51590,63503,89344,31265,89157,4693,4341,98060,6600,1808,5182,54661,16340,58348,69868,97511,80702,61041,42571,90974,87858,46029,78542,29622
30162,50551,2679,11430,19488,30835,71780,89817,82401,10974,17934,88857,99954,91461,77113,52566,36596,38469,65017,3012,35866,68750,32789,4673,75850,72884,96479,13051,40567,46905
65571,89208,32981,40229,39960,8837,95633,33852,9219,45329,40358,65392,30077,67514,12642,95150,35049,90740,97942,84142,32494,91831,29185,29355,2325,29345,63261,48109,83784,74416
73234,64428,78417,2483,52169,15268,28944,82474,77631,18776,28363,18342,80029,92073,42206,71767,30829,67210,8254,95997,48391,72247,93757,96238,54144,78868,69918,723,3657,44610
87563,97723,9517,86514,33820,35886,59095,4615,80322,97658,77837,5314,24881,53813,32711,97075,63459,78617,60080,51833,34334,8650,71590,10873,6002,32878,6780,25056,34532,64528
46422,79360,28090,23333,61730,31386,491,98865,62346,96680,85288,52559,91397,64318,70847,4699,30958,68786,33203,22553,54271,8422,92363,88576,82729,66004,12586,19953,73055,14525
9448,53564,85727,31076,57487,63193,55779,20021,25149,37881,21542,75176,59388,68600,59217,69279,67766,23838,29914,8251,69198,8296,15789,13,56671,22934,99289,61887,11555,57565
52045,41832,80471,40476,89142,57832,2331,31888,56832,9202,23751,57700,26172,54531,43975,3362,48764,79277,88548,16544,73421,18776,10724,41240,17396,33556,49229,30773,41805,4074
97261,30809,42641,27473,70464,99072,80312,34159,36906,82290,39997,12508,8606,46628,95758,75867,53935,97897,9228,84718,17613,41346,12559,57240,5629,66589,62907,88200,60082,274
5545,92718,24332,62882,42178,18326,26670,707,96215,11957,44992,52336,92645,80199,5408,28097,5753,19121,87735,17680,6093,81080,87195,71964,46616,69797,50559,73299,3110,92216
57177,90927,77482,67290,38297,81173,94118,45110,46663,48952,42634,4959,23921,31103,85756,14048,2606,19056,15685,13818,2690,6307,74153,33541,2738,46399,24583,32442,96948,78350
2457,66437,83649,66959,35869,12583,40543,22311,45585,46619,66618,47577,558,45647,65984,35294,63295,90391,62552,80017,58977,72704,49114,41677,26359,16453,67401,92400,77204,40380
60261,93344,51268,36178,79930,91897,26578,89670,65943,24883,16597,4967,92633,58791,32281,57963,74817,6616,22178,13646,50471,32985,93658,66583,74162,96310,31073,92548,13293,28853
10206,61812,98044,87518,2740,1084,56597,2499,25166,39040,70899,89301,53015,83959,32455,47393,46823,25914,26198,49594,70780,2567,13373,27308,78931,6399,3579,99870,92853,17672
41034,41231,66210,44279,92782,76892,1737,13925,71207,97217,66598,42607,76274,55925,96265,66693,25342,91794,2791,87387,75134,15233,73944,7170,77915,24771,71546,66564,97760,98782
75466,8864,90110,21716,11459,43664,92795,51379,38404,56288,64453,97082,91497,25791,28843,91241,17843,94141,39459,18597,99097,42297,43655,92594,63669,11374,66552,87667,39078,47655
56268,53258,89280,97378,58966,37179,51197,45858,92342,66211,21671,35377,71083,58950,69142,71509,7105,76088,10577,96732,13744,9362,55674,9039,5812,46665,90276,21428,67338,25030
75157,62111,93928,9582,54216,74752,57911,61237,46886,81050,25172,76424,27977,22136,30348,24050,43262,37807,9456,80547,70695,44226,4733,69155,107,63445,44911,85613,94091,92764
53009,72238,88392,85184,68764,5249,87947,10238,56596,64839,73263,5521,48326,73218,44341,6450,91491,75897,50592,34707,39585,88490,70825,63742,65812,95470,64169,97090,79465,83305
92996,85795,45645,54114,66077,34711,86316,65549,95044,43282,46951,98781,72542,46235,15750,33932,47942,35500,46592,43183,24227,5551,85385,68344,81424,48709,27075,48588,62412,26503
83905,13819,31951,95446,52452,49061,44099,27121,65666,66497,83626,84392,91455,84900,60816,51787,59699,79156,21658,41199,71145,4970,6617,87453,92503,83952,79415,53399,61494,61380
54748,37553,10925,34330,31787,48840,96594,9480,51356,27185,86454,34268,80827,78398,80887,23193,51512,25001,51415,27300,90594,4290,56994,96292,88842,37815,12362,56780,77747,84618
37948,76758,5870,52595,72831,47850,32334,55377,10534,60838,43657,18874,4253,43116,26672,33977,70739,90203,69651,52165,34909,75949,49283,90946,28112,80555,9604,36482,74468,19246
15097,80220,54469,99915,27328,20713,948,72141,46616,78273,94195,66051,90815,19499,52180,82035,69410,64450,1388,91034,64552,19900,58864,858,41847,68529,94008,42076,86842,73772
53089,56728,37978,184,30076,11527,91517,91096,81023,67770,44386,67211,36744,60532,76098,2175,62215,9587,78107,21191,25928,71492,76856,66882,74308,79892,91451,7038,4224,45465
2734,77715,92301,69250,86164,98051,14184,75573,70601,7360,41703,62843,76345,34711,27652,66122,56868,81282,48173,79843,92143,63008,60747,78356,87417,19285,42147,1448,26138,36488
42569,72546,87704,55936,86991,33696,49943,77709,15793,20741,6593,76178,73044,15440,3924,38618,82621,72567,56038,95853,58657,49846,97426,53714,51132,18355,28060,37250,20930,43004
22528,71764,55230,75274,17145,11775,39508,66898,25733,53772,4135,44933,60054,82372,72729,3930,97256,99407,79866,83837,10980,65318,61122,75483,70301,89520,82272,32373,58440,59844
